"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"2018/02/01","®H¨½","O3",16,18,15,15,12,11,9.3,11,12,15,16,22,29,28,28,28,26,19,18,15,16,16,14,13
"2018/02/01","®H¨½","PM10",16,13,10,5,5,5,7,13,13,9,11,12,10,12,16,18,22,28,33,32,24,21,19,19
"2018/02/01","®H¨½","SO2",1.8,1.6,1.5,1.5,1.6,1.5,1.5,1.7,2,1.9,2.2,1.8,1.7,1.6,1.5,1.4,1.7,1.8,1.9,2,2.1,2.1,2.1,2.2
"2018/02/02","®H¨½","CO",0.75,0.76,0.76,0.73,0.66,0.67,0.67,0.77,0.84,0.78,0.63,0.55,0.5,0.46,0.5,0.53,0.51,0.49,0.45,0.43,0.43,0.41,0.38,0.38
"2018/02/02","®H¨½","NOx",16,16,15,13,11,11,13,18,22,20,14,12,16,17,16,18,20,19,17,16,16,14,12,12
"2018/02/02","®H¨½","O3",11,10,9.4,9.7,16,12,11,7.2,11,16,27,39,35,32,32,31,24,22,22,21,18,20,20,18
"2018/02/02","®H¨½","PM10",20,19,20,23,23,19,19,20,20,20,15,16,25,31,30,23,20,28,34,31,31,29,24,27
"2018/02/02","®H¨½","SO2",2.2,1.5,2.1,1.5,1.4,1.3,1.3,1.6,2,2.5,2.8,2.6,2.3,1.6,1.3,1.4,1.6,1.9,1.8,1.6,1.8,1.6,1.5,1.6
"2018/02/03","®H¨½","CO",0.37,0.34,0.35,0.35,0.34,0.35,0.35,0.36,0.37,0.36,0.35,0.39,0.4,0.39,0.42,0.48,0.51,0.54,0.58,0.61,0.62,0.61,0.6,0.59
"2018/02/03","®H¨½","NOx",11,8.7,8.8,8.6,7.7,7.6,7.9,8.3,9.4,8.7,8.5,12,12,11,11,13,15,15,15,14,14,14,13,12
"2018/02/03","®H¨½","O3",18,16,17,15,16,16,15,16,17,19,17,15,15,19,24,23,22,21,18,19,18,17,16,15
"2018/02/03","®H¨½","PM10",29,26,22,19,13,10,10,14,20,21,17,16,19,20,22,28,31,33,38,32,23,22,21,14
"2018/02/03","®H¨½","SO2",1.2,1.8,1.7,1.7,1.7,1.6,1.7,1.6,1.7,1.7,1.8,2,1.8,1.8,1.7,1.7,1.7,1.8,1.9,1.9,1.9,1.9,1.9,2
"2018/02/04","®H¨½","CO",0.58,0.57,0.52,0.48,0.45,0.47,0.5,0.52,0.54,0.55,0.54,0.51,0.52,0.47,0.48,0.45,0.41,0.42,0.39,0.35,0.33,0.34,0.32,0.31
"2018/02/04","®H¨½","NOx",12,11,11,9.6,8.8,8.7,10,10,12,13,13,11,12,11,12,14,13,14,13,12,10,9.6,9.1,8.3
"2018/02/04","®H¨½","O3",15,13,14,15,17,16,14,13,13,12,11,17,17,17,16,14,16,15,17,17,19,18,16,15
"2018/02/04","®H¨½","PM10",9,10,9,6,6,7,10,11,10,8,8,14,15,14,16,16,19,23,22,23,23,19,21,22
"2018/02/04","®H¨½","SO2",2,1.4,1.4,1.4,1.3,1.2,1.2,1.4,1.7,1.7,1.7,1.8,1.8,1.6,1.6,1.6,1.5,1.5,1.5,1.6,1.5,1.5,1.4,1.3
"2018/02/05","®H¨½","CO",0.29,0.27,0.27,0.27,0.27,0.27,0.28,0.31,0.33,0.31,0.29,0.29,0.28,0.29,0.3,0.35,0.35,0.36,0.41,0.34,0.34,0.34,0.31,0.3
"2018/02/05","®H¨½","NOx",7.5,5.4,5.4,5.4,5.1,5.2,6.5,8.3,9.6,10,10,11,9,9.4,10,12,15,15,19,13,12,12,9,7.8
"2018/02/05","®H¨½","O3",15,16,18,17,17,15,13,12,14,17,18,16,19,18,17,16,15,15,10,14,13,12,14,13
"2018/02/05","®H¨½","PM10",18,15,9,9,11,12,12,10,15,16,13,9,4,5,8,6,6,8,5,5,6,5,3,1
"2018/02/05","®H¨½","SO2",1.4,1.7,1.7,1.6,1.6,1.7,1.6,1.7,1.9,2.1,2.3,2.3,2,1.9,2,2,2.2,2.7,2.5,2.4,2.4,2.3,2.2,2.1
"2018/02/06","®H¨½","CO",0.31,0.32,0.32,0.31,0.32,0.32,0.33,0.38,0.41,0.46,0.41,0.45,0.36,0.29,0.28,0.28,0.33,0.43,0.57,0.67,0.64,0.62,0.59,0.45
"2018/02/06","®H¨½","NOx",7.8,8.9,8.4,7.8,7.5,8.3,11,12,14,20,15,16,12,6.8,6.6,6.2,8.6,14,24,35,30,29,27,16
"2018/02/06","®H¨½","O3",12,12,11,11,11,9.5,6.9,7,8.5,8.8,12,20,27,34,36,37,37,37,27,7.7,6.4,4.1,3.4,7.7
"2018/02/06","®H¨½","PM10",4,5,5,9,8,4,6,11,12,13,14,13,11,11,12,9,11,19,31,43,42,36,36,36
"2018/02/06","®H¨½","SO2",1.9,1.5,1.5,1.3,1.2,1.4,1.8,1.4,1.6,2,2.2,2.4,2.3,2,1.8,1.4,1.4,1.5,2.2,4.4,4.2,4.4,4.6,3.8
"2018/02/07","®H¨½","CO",0.52,0.39,0.42,0.41,0.41,0.43,0.46,0.59,0.54,0.65,0.49,0.46,0.38,0.34,NA,0.34,0.47,0.59,0.6,0.57,0.54,0.39,0.36,0.32
"2018/02/07","®H¨½","NOx",21,12,14,12,13,16,17,27,23,26,20,19,16,13,NA,12,20,28,28,28,23,16,13,11
"2018/02/07","®H¨½","O3",3.3,7.3,5.5,5.8,5.1,3.1,3,3.4,4.9,7.2,11,14,20,21,NA,20,10,5.4,4,4.8,4.9,14,23,22
"2018/02/07","®H¨½","PM10",35,29,27,31,31,30,28,28,32,35,32,28,24,21,NA,15,18,22,22,21,22,19,14,13
"2018/02/07","®H¨½","SO2",2.8,1.6,1.3,0.8,1.4,2,1.6,2.7,2.2,2.2,2.3,2.4,1.8,1.2,NA,0.6,0.7,1.2,1.4,1.8,2.5,2.1,1.7,1.5
"2018/02/08","®H¨½","CO",0.31,0.31,0.29,0.28,0.28,0.28,0.33,0.47,0.47,0.44,0.35,0.34,0.4,0.35,0.42,0.41,0.48,0.55,0.48,0.58,0.52,0.45,0.39,0.38
"2018/02/08","®H¨½","NOx",9.5,7.5,7.2,6.5,6.6,6.9,11,17,17,15,10,11,15,13,16,14,17,21,18,22,22,16,14,13
"2018/02/08","®H¨½","O3",23,24,23,21,21,19,15,15,22,26,35,34,29,32,28,31,27,23,27,17,14,19,20,22
"2018/02/08","®H¨½","PM10",11,10,9,6,8,11,12,10,8,10,8,7,7,7,9,15,22,23,20,18,21,21,18,19
"2018/02/08","®H¨½","SO2",1.6,1.5,1.6,1.2,1.1,1,1.1,1.4,1.9,2.2,2.3,2.2,2.1,2,2,2.2,2.3,2.7,3,3.1,3.4,3.3,3.3,3.1
"2018/02/09","®H¨½","CO",0.38,0.35,0.32,0.31,0.31,0.32,0.34,0.39,0.62,0.71,0.63,0.44,0.28,0.41,0.29,0.33,0.63,0.85,1.43,0.95,1.17,1.58,1.09,0.71
"2018/02/09","®H¨½","NOx",12,11,9.3,9,8.1,9.2,12,13,23,27,25,18,9.7,13,9.9,10,25,36,59,43,52,74,55,31
"2018/02/09","®H¨½","O3",16,14,12,13,13,12,11,11,11,15,20,25,32,34,40,44,49,26,7.8,7.2,3.9,3.4,2.9,2.3
"2018/02/09","®H¨½","PM10",16,14,17,16,13,12,14,14,13,15,16,15,13,12,11,12,36,54,61,66,61,63,63,53
"2018/02/09","®H¨½","SO2",1.9,1.6,1.5,1.2,1.1,1.2,1.1,1.3,1.8,2.8,3.5,3.7,3,2.4,1.8,1.5,1.7,1.9,3.7,4.8,6.1,8,8.8,8.3
"2018/02/10","®H¨½","CO",0.73,0.72,0.64,0.56,0.52,0.53,0.55,0.54,0.55,0.54,0.46,0.27,0.36,0.33,0.25,0.34,0.35,0.48,0.59,0.57,0.52,0.59,0.49,0.47
"2018/02/10","®H¨½","NOx",32,30,24,19,16,17,18,17,18,17,15,6.9,9.3,8.3,7,8.9,11,17,20,20,17,19,16,14
"2018/02/10","®H¨½","O3",2.5,2.4,2.2,3.1,2.8,3.2,3.1,4.8,6.5,11,23,32,34,43,42,44,40,36,34,31,31,20,18,17
"2018/02/10","®H¨½","PM10",49,47,40,37,32,32,34,32,30,29,28,18,13,14,14,15,18,24,33,40,37,32,32,35
"2018/02/10","®H¨½","SO2",2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/02/11","®H¨½","CO",0.47,0.49,0.47,0.41,0.38,0.39,0.41,0.45,0.44,0.54,0.58,0.5,0.45,0.37,0.39,0.4,0.43,0.44,0.48,0.47,0.47,0.44,0.41,0.37
"2018/02/11","®H¨½","NOx",14,14,14,12,10,8.9,8.7,9.1,9.6,15,16,13,11,7.6,7.2,8.5,11,12,13,13,12,11,10,8.2
"2018/02/11","®H¨½","O3",16,9.4,13,17,19,17,16,17,19,17,18,23,31,37,40,42,38,35,30,28,26,24,24,26
"2018/02/11","®H¨½","PM10",36,29,16,11,12,9,9,11,9,8,9,12,12,11,17,23,25,26,29,33,37,41,46,50
"2018/02/11","®H¨½","SO2",3.1,1.6,1.5,2,1.6,1.4,1.3,1.2,1.2,1.4,1.8,2,1.8,1.6,1.2,0.9,0.8,0.8,0.9,1.3,1.2,1.1,1.1,1.1
"2018/02/12","®H¨½","CO",0.35,0.39,0.38,0.39,0.38,0.38,0.4,0.44,0.44,0.48,0.45,0.53,0.43,0.41,0.43,0.45,0.47,0.5,0.5,0.5,0.5,0.51,0.48,0.47
"2018/02/12","®H¨½","NOx",6.6,5.2,4.7,4.8,5,4.7,5.8,10,8,10,9,13,8.3,6.9,7.3,9.7,12,13,15,15,15,16,15,13
"2018/02/12","®H¨½","O3",28,27,27,23,24,23,18,18,16,17,21,25,39,48,47,47,46,42,43,43,40,36,32,29
"2018/02/12","®H¨½","PM10",47,36,30,33,34,32,29,24,24,24,23,27,26,22,24,32,39,40,44,57,67,68,72,74
"2018/02/12","®H¨½","SO2",1.7,1.4,1.1,1,1.6,1.2,1.1,1.2,1.4,1.5,1.7,2,2.1,1.8,1.6,1.6,1.5,1.5,1.7,1.9,2.1,2.4,2.2,2.2
"2018/02/13","®H¨½","CO",0.45,0.46,0.47,0.47,0.47,0.48,0.53,0.69,0.69,0.55,0.42,0.4,0.36,0.38,0.39,0.42,0.47,0.52,0.49,0.55,0.53,0.57,0.55,0.46
"2018/02/13","®H¨½","NOx",12,13,13,13,12,12,14,24,26,15,9.8,8.2,6,7.3,7.9,9.5,12,16,15,17,18,17,16,12
"2018/02/13","®H¨½","O3",29,29,24,22,19,11,7.7,5.7,10,28,45,52,53,58,65,72,73,67,66,58,47,49,35,40
"2018/02/13","®H¨½","PM10",71,69,71,72,69,64,60,57,63,61,45,34,29,37,47,59,75,82,86,91,92,94,92,83
"2018/02/13","®H¨½","SO2",1.7,1.9,1.7,1.8,1.8,1.6,1.7,2.4,3.3,3.3,2.8,2.2,1.6,1.3,1.4,1.5,1.7,2.1,2.2,2.8,2.6,2.8,2.5,2.5
"2018/02/14","®H¨½","CO",0.48,0.44,0.43,0.4,0.33,0.4,0.46,0.57,0.77,0.57,0.51,0.29,0.26,0.25,0.26,0.3,0.34,0.43,0.51,0.64,0.81,0.74,0.72,0.56
"2018/02/14","®H¨½","NOx",12,12,11,9.3,6.8,9.4,13,18,29,21,14,6.8,4.8,4.6,4.8,6.6,9.3,13,18,21,31,28,28,19
"2018/02/14","®H¨½","O3",33,25,20,18,26,10,9.7,8.9,11,23,46,52,57,58,61,70,72,66,50,39,19,17,13,16
"2018/02/14","®H¨½","PM10",82,81,72,61,50,49,53,54,58,56,NA,38,27,17,18,24,34,47,54,55,57,63,66,64
"2018/02/14","®H¨½","SO2",2,1.9,1.7,1.7,1.6,1.5,1.6,2,2.7,3.8,3.3,2.9,2.2,1.5,1.1,1,1.4,2,2.2,2.6,2.9,4,4.4,4.6
"2018/02/15","®H¨½","CO",0.7,0.52,0.41,0.41,0.38,0.38,0.42,0.63,0.59,0.65,0.55,0.21,0.16,0.16,0.14,0.15,0.17,0.4,0.56,0.61,0.82,0.84,0.81,0.65
"2018/02/15","®H¨½","NOx",20,16,10,11,10,10,12,20,22,21,15,6.8,5.1,5.7,5.4,5.2,6.1,13,18,20,28,30,33,23
"2018/02/15","®H¨½","O3",10,12,17,10,10,9,6.9,7.2,15,29,45,45,47,46,45,45,47,67,54,34,23,15,10,12
"2018/02/15","®H¨½","PM10",70,66,47,39,38,33,33,37,39,39,34,22,12,13,12,15,17,29,51,61,67,78,86,77
"2018/02/15","®H¨½","SO2",3.3,2.1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,1.3,2.2,2.7,2.9
"2018/02/16","®H¨½","CO",0.59,0.5,0.46,0.36,0.33,0.34,0.34,0.42,0.35,0.42,0.3,0.25,0.14,0.15,0.22,0.28,0.3,0.31,0.41,0.67,0.56,0.64,0.58,0.44
"2018/02/16","®H¨½","NOx",22,18,15,11,9.5,11,13,17,15,16,10,9,5.1,5.7,8,9,11,13,17,27,23,23,25,18
"2018/02/16","®H¨½","O3",12,9.6,10,10,9.5,6,5.6,8,12,23,37,43,38,40,51,57,54,44,35,19,16,11,7.9,9
"2018/02/16","®H¨½","PM10",72,69,56,45,37,36,32,32,34,33,28,22,17,13,19,28,36,42,44,58,63,56,61,54
"2018/02/16","®H¨½","SO2",3.4,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,1,1.6
"2018/02/17","®H¨½","CO",0.56,0.21,0.21,0.3,0.26,0.24,0.29,0.32,0.38,0.27,0.29,0.16,0.19,0.22,0.24,0.22,0.22,0.26,0.31,0.36,0.47,0.55,0.4,0.46
"2018/02/17","®H¨½","NOx",22,7,7.7,9.9,8.5,9,13,14,16,9.6,9.5,4.5,5.1,5.7,6.6,6.1,6.3,8.5,11,13,20,24,14,17
"2018/02/17","®H¨½","O3",8.2,22,18,7.4,11,6.5,4.4,5.8,13,24,35,39,39,46,48,45,39,38,40,37,24,19,30,17
"2018/02/17","®H¨½","PM10",46,34,23,27,27,22,26,26,25,26,23,21,20,23,31,29,23,23,32,46,50,58,59,52
"2018/02/17","®H¨½","SO2",2.6,1.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/02/18","®H¨½","CO",0.4,0.43,0.4,0.37,0.32,0.36,0.29,0.31,0.26,0.28,0.23,0.21,0.21,0.22,0.25,0.3,0.29,0.36,0.4,0.52,0.57,0.7,0.55,0.55
"2018/02/18","®H¨½","NOx",15,15,13,11,8.6,9.9,9.2,9.7,8,7.3,6.1,4.7,5,5.5,6.5,9.1,8.9,14,17,19,24,37,22,22
"2018/02/18","®H¨½","O3",12,10,11,14,11,6.6,11,14,22,27,42,43,46,48,54,66,63,52,45,32,23,6.3,12,10
"2018/02/18","®H¨½","PM10",51,43,40,41,36,31,23,21,23,17,19,23,22,20,23,28,33,34,36,40,45,56,60,56
"2018/02/18","®H¨½","SO2",2.1,1.6,1.6,1.6,1.4,1.2,1.2,1.2,1.2,1.1,1.1,0.7,0.5,0.3,0.3,0.4,0.4,0.8,1,1.4,1.9,2.9,3,3.1
"2018/02/19","®H¨½","CO",0.56,0.42,0.39,0.33,0.31,0.31,0.32,0.39,0.48,0.42,0.36,0.2,0.18,0.18,0.19,0.22,0.22,0.43,0.55,0.57,0.87,0.69,0.64,0.45
"2018/02/19","®H¨½","NOx",22,15,13,10,9.7,11,13,17,19,17,14,5.9,5.6,5.8,6,7.5,7,13,21,23,39,30,32,19
"2018/02/19","®H¨½","O3",8.3,11,9.4,12,11,7.9,6.7,7.4,15,25,36,47,46,46,47,47,54,42,27,23,8.8,8.7,6.9,12
"2018/02/19","®H¨½","PM10",53,45,37,31,28,29,29,27,29,31,32,25,18,11,7,10,11,16,21,23,39,46,45,43
"2018/02/19","®H¨½","SO2",1.9,1.7,1.4,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,3.4,4.2,3.3
"2018/02/20","®H¨½","CO",0.48,0.4,0.36,0.31,0.27,0.27,0.32,0.39,0.48,0.46,0.38,0.26,0.24,0.26,0.27,0.35,0.42,0.5,0.51,0.56,0.58,0.49,0.48,0.51
"2018/02/20","®H¨½","NOx",20,16,13,12,9.5,8.8,14,16,17,16,13,9.2,6.1,7.7,6.8,10,14,16,16,19,22,17,17,18
"2018/02/20","®H¨½","O3",9.9,9.4,9,9.5,11,11,4.5,9.7,18,29,40,46,53,54,58,60,64,61,59,52,42,42,33,29
"2018/02/20","®H¨½","PM10",32,26,23,20,17,19,18,16,16,19,21,19,17,16,18,26,33,40,48,57,67,65,60,60
"2018/02/20","®H¨½","SO2",1.7,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/02/21","®H¨½","CO",0.51,0.44,0.43,0.39,0.38,0.4,0.45,0.69,0.64,0.56,0.37,0.35,0.38,0.34,0.34,0.33,0.38,0.45,0.46,0.45,0.5,0.51,0.44,0.44
"2018/02/21","®H¨½","NOx",17,15,13,11,10,11,15,23,21,20,9.6,8.6,12,8,8,8.2,11,14,16,17,19,22,17,15
"2018/02/21","®H¨½","O3",23,23,19,21,20,14,8.5,9.4,16,31,49,51,51,59,63,59,59,52,45,38,32,27,29,26
"2018/02/21","®H¨½","PM10",59,58,56,53,50,43,44,49,48,47,46,44,38,29,29,26,24,30,34,37,43,44,39,36
"2018/02/21","®H¨½","SO2",2.8,2,1.7,1.7,1.6,1.5,1.5,2,2.9,3.8,3.2,2.6,2.6,2.3,2.3,1.5,1.6,1.9,2.3,2.7,2.7,3.2,2.8,2.5
"2018/02/22","®H¨½","CO",0.43,0.41,0.42,0.43,0.44,0.45,0.45,0.63,0.6,0.58,0.59,0.54,0.44,0.41,NA,0.59,0.65,0.69,0.62,0.65,0.63,0.62,0.61,0.62
"2018/02/22","®H¨½","NOx",16,13,15,14,15,14,15,21,23,23,20,20,15,15,NA,27,28,32,27,27,26,24,23,23
"2018/02/22","®H¨½","O3",21,24,17,16,12,11,9.7,7.8,9.2,12,18,25,22,28,23,15,15,10,13,11,9.3,8.3,9.2,7
"2018/02/22","®H¨½","PM10",39,39,38,41,41,40,42,48,50,49,49,51,47,37,NA,22,19,20,21,16,13,11,8,7
"2018/02/22","®H¨½","SO2",2.6,2.9,2.5,2.2,2.1,2.2,2.4,2.6,3.5,4.9,3.9,4,3.4,2.7,NA,2.2,2.4,2.8,2.8,3.1,3.1,3,3,3.3
"2018/02/23","®H¨½","CO",0.57,0.53,0.52,0.49,0.46,0.42,0.43,0.45,0.48,0.46,0.33,0.24,0.27,0.24,0.25,0.35,0.43,0.46,0.46,0.54,0.61,0.67,0.54,0.61
"2018/02/23","®H¨½","NOx",19,17,16,14,13,11,11,12,15,14,10,6.3,8.6,5.7,6.3,9.2,11,13,15,18,22,23,18,20
"2018/02/23","®H¨½","O3",9.5,9.6,9.4,9.9,9.6,11,11,12,13,21,33,37,39,43,45,56,65,64,60,50,34,24,17,12
"2018/02/23","®H¨½","PM10",11,16,14,9,15,18,14,16,21,22,17,11,9,11,12,16,31,41,45,51,56,60,57,55
"2018/02/23","®H¨½","SO2",2.5,1.6,1.6,1.4,1.3,1.1,1,1,1.3,1.3,1.5,1,0.6,0.2,NA,NA,NA,NA,0.3,0.5,1.1,1.4,1.8,2.6
"2018/02/24","®H¨½","CO",0.54,0.52,0.52,0.48,0.46,0.47,0.45,0.51,0.58,0.56,0.46,0.43,0.36,0.36,0.35,0.32,0.33,0.46,0.56,0.62,0.7,0.67,0.68,0.62
"2018/02/24","®H¨½","NOx",17,13,14,12,10,11,10,13,16,18,12,11,7.2,8,8.7,7.2,7.2,12,17,21,27,23,24,20
"2018/02/24","®H¨½","O3",11,13,11,10,11,7.9,8.9,7.3,11,16,24,33,43,47,50,51,48,60,56,49,30,30,18,16
"2018/02/24","®H¨½","PM10",58,57,51,50,51,46,46,47,49,54,49,39,33,28,25,23,21,27,46,53,51,56,56,52
"2018/02/24","®H¨½","SO2",2.6,2.5,2.6,2.2,1.7,1.7,1.5,1.8,1.8,3,2.7,2.4,1.8,1.4,1.3,1.6,1.5,1.7,2,2.7,2.6,3,4.1,3.4
"2018/02/25","®H¨½","CO",0.59,0.51,0.5,0.45,0.45,0.47,0.51,0.6,0.62,0.51,0.38,0.3,0.35,0.34,0.4,0.36,0.37,0.36,0.36,0.41,0.5,0.51,0.48,0.39
"2018/02/25","®H¨½","NOx",18,15,15,12,12,12,14,17,18,14,9.5,7.5,8.9,9.7,12,12,12,12,13,17,21,24,21,15
"2018/02/25","®H¨½","O3",16,11,7.9,8.7,6.6,8,5.1,6.2,12,24,39,45,54,60,62,60,49,43,36,28,18,12,7.7,12
"2018/02/25","®H¨½","PM10",49,43,37,35,34,37,38,39,42,34,23,19,23,28,30,31,31,29,27,26,26,32,34,29
"2018/02/25","®H¨½","SO2",3.7,3.5,4,3,3.2,2.1,2.5,2.7,2.8,3.2,2.5,1.9,1.6,1.4,1.2,0.9,0.8,1,1.2,1.4,1.6,1.8,2.7,2
"2018/02/26","®H¨½","CO",0.42,0.42,0.4,0.38,0.38,0.38,0.42,0.63,0.67,0.53,0.37,0.28,0.32,0.36,0.33,0.33,0.36,0.39,0.5,0.54,0.49,0.48,0.48,0.47
"2018/02/26","®H¨½","NOx",16,17,16,14,14,14,17,26,29,20,11,7.1,9.9,11,10,9.7,11,13,18,23,21,21,20,21
"2018/02/26","®H¨½","O3",8.2,6.3,6.4,5.3,3,3.6,2.4,4.3,8.9,24,40,44,48,60,67,70,72,67,58,45,37,28,23,13
"2018/02/26","®H¨½","PM10",28,33,33,29,29,27,26,31,35,29,19,16,20,24,23,25,33,39,44,53,55,48,47,48
"2018/02/26","®H¨½","SO2",2.4,2.2,2.2,2,2.8,2.3,2.7,3.3,3.5,3.5,3,3.4,2.5,1.8,1.2,1.1,1.1,1.2,1.4,1.7,1.9,2.3,2.3,3
"2018/02/27","®H¨½","CO",0.43,0.4,0.38,0.37,0.38,0.37,0.4,0.42,NA,0.37,0.32,0.3,0.27,0.31,0.34,0.37,0.4,0.43,0.52,0.56,0.63,0.59,0.52,0.47
"2018/02/27","®H¨½","NOx",19,16,15,13,11,12,12,11,NA,12,11,8.1,7.6,9.2,8.9,11,13,15,18,22,25,21,21,18
"2018/02/27","®H¨½","O3",12,12,11,8.7,11,7.8,15,26,29,32,40,43,47,52,61,66,64,59,56,44,25,22,16,14
"2018/02/27","®H¨½","PM10",47,47,43,38,38,38,38,43,45,41,36,40,38,35,45,60,64,62,71,79,78,71,61,57
"2018/02/27","®H¨½","SO2",3,1.7,2.2,1.6,0.9,1.1,0.7,0.6,0.9,1,0.9,0.5,0.3,0.1,0,0.1,0.3,0.4,0.7,1.4,1.4,1.9,2.2,2.6
"2018/02/28","®H¨½","CO",0.42,0.42,0.39,0.38,0.36,0.33,0.37,0.47,0.55,NA,0.65,0.47,0.49,0.47,0.33,0.36,0.49,0.53,0.66,0.8,0.7,0.65,0.57,0.47
"2018/02/28","®H¨½","NOx",13,14,12,12,11,11,13,20,23,NA,25,19,18,17,13,15,17,19,25,31,26,23,20,14
"2018/02/28","®H¨½","O3",18,10,12,7.8,8.5,8.1,7.9,5.1,7.6,13,24,28,35,34,31,35,39,36,21,8.4,7.8,6.6,6.8,7.9
"2018/02/28","®H¨½","PM10",54,49,48,47,43,38,35,39,45,48,47,40,37,40,37,34,40,48,55,63,54,48,52,47
"2018/02/28","®H¨½","SO2",1.1,1.4,1.2,1.7,1.2,1.2,0.8,1.4,1.9,2.6,3.1,2.6,2,2.1,1.4,1,1,1,1.8,1.8,2.5,2.9,2.8,2.4
"2018/03/01","®H¨½","CO",0.44,0.34,0.28,0.25,0.24,0.24,0.33,0.48,0.5,0.41,0.43,0.28,0.19,0.18,0.22,0.26,0.31,0.38,0.53,0.6,0.61,0.64,0.51,0.45
"2018/03/01","®H¨½","NOx",13,9.5,8.7,7.6,8.2,9.2,14,20,22,18,18,12,6.5,5,7,7.9,9.9,14,20,23,24,28,21,18
"2018/03/01","®H¨½","O3",11,11,9.1,9.2,6.9,7.4,5.3,7.3,13,20,35,48,47,46,51,67,80,69,42,38,29,18,19,19
"2018/03/01","®H¨½","PM10",40,32,22,14,11,16,18,15,18,23,24,23,17,NA,14,16,23,33,34,34,39,45,44,38
"2018/03/01","®H¨½","SO2",1.3,1.6,1.3,0.8,0.7,0.7,0.6,1.5,1.9,2.2,2.3,1.7,0.9,0.3,NA,1.9,2,2.2,2.3,3.1,4.3,5.5,5.3,5
"2018/03/02","®H¨½","CO",0.4,0.38,0.37,0.36,0.34,0.34,0.4,0.7,0.68,0.46,0.32,0.26,0.19,0.19,0.21,0.27,0.43,0.48,0.51,0.67,0.65,0.69,0.67,0.56
"2018/03/02","®H¨½","NOx",17,13,13,13,12,13,14,26,28,20,12,9.6,6.4,5.5,6.1,7.4,13,19,20,30,25,27,28,18
"2018/03/02","®H¨½","O3",17,21,14,13,11,10,6.3,7.5,14,27,38,37,35,38,38,52,81,62,53,38,34,20,12,18
"2018/03/02","®H¨½","PM10",38,36,33,31,29,31,30,33,40,35,26,23,17,12,12,19,41,54,56,64,69,64,62,59
"2018/03/02","®H¨½","SO2",4.5,2.2,1.5,1.4,2,2.1,1.6,2.4,NA,3,2.3,1.6,0.7,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/03/03","®H¨½","CO",0.52,0.53,0.49,0.45,0.45,0.45,0.49,0.64,0.67,0.61,0.41,0.25,0.23,0.23,0.23,0.23,0.3,0.38,0.55,0.7,0.54,0.46,0.47,0.4
"2018/03/03","®H¨½","NOx",18,18,15,11,11,12,15,24,26,20,13,7.6,6,5.8,6.5,6.5,7.7,11,19,28,18,15,19,13
"2018/03/03","®H¨½","O3",13,9.7,9.7,11,7.9,7.5,4,5.7,13,30,45,44,43,43,49,50,59,56,44,23,25,24,14,15
"2018/03/03","®H¨½","PM10",56,59,59,58,53,48,47,49,51,45,43,41,31,25,24,26,39,53,63,74,71,58,56,59
"2018/03/03","®H¨½","SO2",3.1,2.5,2.8,2.3,1.9,1.8,1.7,2.8,2.9,2.9,2.8,1.6,0.9,0.4,0.2,0,0,0.3,0.8,1.5,1.9,2.3,2.3,2.2
"2018/03/04","®H¨½","CO",0.41,0.41,0.35,0.32,0.3,0.31,0.36,0.43,0.44,0.45,0.42,0.28,0.24,0.24,0.24,0.25,0.32,0.4,0.35,0.37,0.36,0.36,0.28,0.29
"2018/03/04","®H¨½","NOx",16,17,14,12,12,13,15,18,18,16,13,8.3,7.6,7.6,6.6,7.7,10,14,11,13,13,13,11,10
"2018/03/04","®H¨½","O3",7.3,5.4,6.2,5.9,5.6,4.2,3.5,4.4,11,21,39,44,41,45,49,48,54,49,36,24,20,16,16,14
"2018/03/04","®H¨½","PM10",55,55,48,40,40,40,39,38,38,41,42,31,29,32,33,37,46,66,54,28,27,25,22,26
"2018/03/04","®H¨½","SO2",3.1,2.5,1.9,2.3,2.1,2.2,2.1,2.2,2.6,2.4,2.4,1.8,1.4,1.3,1,1.3,1.6,1.1,0.5,0.6,1,1.1,1.5,1.6
"2018/03/05","®H¨½","CO",0.3,0.28,0.23,0.23,0.22,0.23,0.3,0.48,0.37,0.32,0.24,0.2,0.2,0.23,0.21,0.23,0.43,0.42,0.38,0.54,0.98,0.48,0.33,0.31
